"privacy_concerns","smartphone_skill","whatsapp_usage","secure_messenger","other_messenger","altruism","civic_duty","trust_science","trust_polsters","trust_gen","extrov","openess","neurot","consient","agreab","age_n","sted","inc_cat","educ_cat","employ_bin","Y_contacts"
1,1,3,1,1,1,3,1,4,10,35,34,32,34,37,69,11,0,1,0,923
4,3,1,0,0,0,0,3,3,8,13,22,14,30,25,65,4,1,4,1,811
5,3,1,0,0,0,0,3,3,7,25,30,38,26,18,63,5,1,5,1,949
3,4,1,0,0,1,0,4,2,5,25,27,20,30,30,37,7,1,6,0,817
3,4,1,0,0,0,0,4,2,6,18,32,30,29,30,64,3,1,6,0,826
4,3,1,0,0,0,0,3,3,8,23,21,31,33,30,61,6,1,4,1,855
6,5,2,1,1,1,1,4,1,4,27,31,25,20,20,23,2,0,2,0,1194
5,3,1,0,0,0,0,3,3,8,29,25,27,25,30,60,4,1,5,1,954
2,5,2,1,1,1,1,4,1,3,22,28,14,27,30,71,2,0,2,0,863
5,3,1,0,0,0,0,3,3,7,18,26,20,30,27,39,5,1,5,1,910
2,5,2,1,1,1,1,2,1,3,23,26,20,22,27,38,8,0,3,0,843
5,3,1,0,0,0,0,3,3,7,22,22,25,28,27,71,5,1,5,1,940
4,3,1,0,0,0,0,3,2,8,35,24,27,27,20,58,6,1,4,1,830
3,4,1,0,0,1,0,4,2,5,15,28,30,30,29,73,7,1,6,0,850
5,3,1,0,0,0,0,3,3,7,10,25,23,30,31,73,4,1,5,1,931
2,2,3,1,1,1,2,2,4,0,28,28,27,31,32,57,1,0,3,0,826
4,3,1,0,0,0,0,3,3,8,23,26,18,31,25,62,6,1,4,1,840
3,4,1,0,0,1,0,4,2,6,13,17,40,23,27,63,7,1,6,0,840
5,3,1,0,0,0,0,3,3,7,20,25,25,25,19,71,4,1,5,1,924
3,4,1,0,0,1,0,4,2,5,30,27,31,29,28,17,7,1,6,0,802
6,5,1,0,0,1,0,4,2,5,18,31,28,25,25,27,0,0,2,0,1148
4,4,1,0,0,0,0,3,2,6,25,27,31,34,30,73,3,1,4,1,907
2,5,2,1,1,1,1,2,1,9,14,26,30,33,28,58,8,0,3,0,934
6,5,2,1,1,1,1,4,1,3,16,26,15,27,32,50,2,0,2,0,1190
1,1,3,1,1,1,3,1,4,10,19,30,27,36,34,50,11,0,1,0,881
3,4,1,0,0,1,0,4,2,5,30,23,24,32,28,63,7,1,6,0,849
3,4,1,0,0,1,0,4,2,5,11,38,20,34,28,71,7,1,6,0,842
5,3,1,0,0,0,0,3,3,7,9,33,18,24,36,42,5,1,5,1,909
5,3,1,0,0,0,0,3,3,7,18,28,29,25,27,73,4,1,5,1,937
5,3,1,0,0,0,0,3,3,7,24,36,24,23,32,76,5,1,5,1,969
2,5,2,1,1,1,1,4,1,3,25,28,14,25,36,20,2,0,2,0,818
4,3,1,0,0,0,0,3,3,8,38,34,32,30,33,32,6,1,4,1,858
6,5,2,1,1,1,1,4,1,3,10,31,27,22,28,62,2,0,2,0,1210
5,3,1,0,0,0,0,3,3,7,10,24,27,30,39,76,5,1,5,1,951
4,3,1,0,0,0,0,3,3,8,18,22,20,30,37,25,6,1,4,1,805
6,5,1,0,0,1,0,4,2,5,29,35,26,25,25,69,0,1,6,0,1223
5,3,1,0,0,0,0,3,3,7,18,24,20,27,39,53,5,1,5,1,922
4,3,1,0,0,0,0,3,3,8,20,25,24,31,20,81,6,1,4,1,867
6,5,1,0,1,1,0,4,1,4,18,25,12,34,27,35,0,0,2,0,1110
2,5,2,1,1,1,1,4,1,3,36,24,22,28,29,26,2,0,2,0,834
2,5,2,1,1,1,1,2,1,9,26,22,27,23,24,63,8,0,3,0,922
7,2,3,1,1,1,2,2,4,0,14,20,30,16,30,36,9,0,1,0,1299
4,3,1,0,0,0,0,3,3,8,20,27,28,33,21,27,6,1,4,1,815
7,2,3,1,1,1,2,2,4,0,27,15,19,32,32,41,9,0,1,0,1324
3,5,1,0,0,1,0,4,2,5,17,20,36,37,30,58,0,1,6,0,902
4,3,1,0,0,0,0,3,3,8,19,22,23,17,20,71,6,1,4,1,823
4,3,1,0,0,0,0,3,3,8,17,20,21,16,35,38,6,1,4,1,807
5,3,1,0,0,0,0,3,3,7,28,35,22,30,39,52,4,1,5,1,937
6,5,1,0,1,1,0,4,2,5,31,18,20,20,30,36,0,0,2,0,1132
4,3,1,0,0,0,0,3,2,8,31,28,28,26,33,61,6,1,4,1,852
4,3,1,0,0,0,0,3,2,8,24,30,20,31,31,58,6,1,4,1,840
5,3,1,0,0,0,0,3,3,7,15,22,34,27,29,62,5,1,5,1,937
4,3,1,0,0,0,0,3,3,8,26,33,28,36,37,21,6,1,4,1,833
2,2,2,1,1,1,1,2,1,9,11,21,22,26,29,31,8,0,3,0,644
4,4,1,0,0,0,0,3,2,6,23,22,23,22,35,31,3,1,4,0,833
5,3,1,0,0,0,0,3,3,7,18,34,21,29,20,40,5,1,5,1,918
4,3,1,0,0,0,0,3,3,8,16,31,22,17,19,64,6,1,4,1,832
5,3,1,0,0,0,0,3,3,7,20,24,27,20,30,78,5,1,5,1,948
5,3,1,0,0,0,0,3,3,8,22,27,35,32,35,54,4,1,5,1,962
3,5,1,0,0,1,0,4,2,5,16,27,19,25,35,63,0,1,6,0,897
4,3,1,0,0,0,0,3,3,8,34,28,25,31,20,18,6,1,4,1,813
3,4,1,0,0,1,0,4,2,6,27,20,36,28,31,69,7,1,6,0,862
4,4,1,0,0,0,0,3,2,6,25,22,14,23,30,45,3,1,4,1,850
6,5,2,1,1,1,1,4,1,4,17,22,30,32,29,21,2,0,2,0,1189
3,4,1,0,0,0,0,4,2,6,20,26,31,24,30,20,3,1,6,0,770
5,3,1,0,0,0,0,3,3,7,16,26,30,30,24,53,5,1,5,1,927
2,2,3,1,1,1,2,2,4,2,28,26,32,32,33,75,1,0,3,0,864
5,3,1,0,0,0,0,3,3,7,25,28,24,36,23,49,5,1,5,1,928
5,3,1,0,0,0,0,3,3,7,20,27,28,36,30,62,5,1,5,1,952
2,5,2,1,1,1,1,4,1,3,20,32,23,23,32,34,2,0,2,0,836
4,3,1,0,0,0,0,3,3,8,25,25,14,29,32,28,6,1,4,1,811
3,5,1,0,0,1,0,4,2,5,21,28,22,27,26,31,0,1,6,0,864
6,5,1,0,0,1,0,4,2,5,29,22,18,25,28,43,0,0,2,0,1153
1,1,3,1,1,1,3,1,4,10,25,22,13,29,32,78,11,0,1,0,872
7,2,3,1,1,1,2,1,4,0,35,31,16,28,23,44,9,0,1,0,1321
5,3,1,0,0,0,0,3,3,7,27,25,26,30,16,60,5,1,5,1,930
3,4,1,0,0,1,0,4,2,5,18,24,22,28,26,68,7,1,6,0,826
5,3,1,0,0,0,0,3,3,7,27,23,14,31,34,29,5,1,5,1,899
4,4,1,0,0,0,0,3,2,6,13,22,30,34,20,20,3,1,4,1,826
6,5,2,0,1,1,1,4,1,4,20,24,20,20,39,56,2,0,2,0,1243
4,3,1,0,0,0,0,3,3,8,23,25,22,30,28,65,6,1,4,1,845
2,2,3,1,1,1,2,2,4,0,10,20,29,25,28,58,1,0,3,0,791
3,4,1,0,0,1,0,4,2,5,36,19,18,22,26,55,7,1,6,0,809
4,3,1,0,0,0,0,3,2,8,18,27,29,32,27,63,6,1,4,1,836
6,5,2,1,1,1,1,4,1,3,27,27,15,36,29,72,2,0,2,0,1235
6,5,2,1,1,1,1,4,1,4,18,23,19,33,27,66,2,0,2,0,1227
4,3,1,0,0,0,0,3,3,8,22,34,13,25,35,27,6,1,4,1,811
4,3,1,0,0,0,0,3,3,8,17,31,24,29,34,67,4,1,4,1,853
3,4,1,0,0,0,0,3,2,6,14,22,22,33,29,61,3,1,6,0,802
2,5,2,1,1,1,1,2,1,3,26,22,30,34,27,75,8,0,3,0,897
3,4,1,0,0,0,0,4,2,6,22,36,40,32,24,39,3,1,6,0,808
3,4,1,0,0,1,0,4,2,5,31,15,25,27,23,22,7,1,6,0,782
6,5,1,0,1,1,0,4,2,4,26,20,26,28,16,38,0,0,2,0,1124
3,5,1,0,0,1,0,4,2,5,25,25,24,21,28,45,7,1,6,0,910
2,5,2,1,1,1,1,2,1,3,26,28,28,24,26,60,8,0,3,0,881
5,3,1,0,0,0,0,3,3,7,18,35,19,26,27,69,5,1,5,1,937
3,4,1,0,0,0,0,4,2,6,11,35,31,28,34,78,7,1,6,0,856
5,3,1,0,0,0,0,3,3,7,12,29,34,16,20,54,4,1,5,1,909
4,3,1,0,0,0,0,3,2,8,21,21,21,29,38,23,6,1,4,1,795
5,3,1,0,0,0,0,3,3,8,24,26,32,25,30,40,4,1,5,1,922
2,2,2,1,1,1,1,2,1,2,24,23,27,27,34,59,1,0,3,0,587
4,3,1,0,0,0,0,3,3,8,27,29,20,27,34,73,6,1,4,1,867
3,4,1,0,0,0,0,3,2,6,26,32,19,37,21,50,3,1,6,0,797
5,3,1,0,0,0,0,3,3,7,27,29,31,19,30,27,5,1,5,1,907
2,2,3,1,1,1,2,2,4,0,30,30,27,26,29,77,1,0,3,0,837
6,5,1,0,0,1,0,4,2,5,22,28,30,26,19,31,0,0,2,0,1152
4,3,1,0,0,0,0,3,2,8,33,20,26,30,30,61,3,1,4,1,831
5,3,1,0,0,0,0,3,3,7,16,22,30,35,19,30,4,1,5,1,891
6,5,1,0,0,1,0,4,2,5,37,27,12,19,34,45,0,0,2,0,1164
3,4,1,0,0,1,0,4,2,6,26,18,16,22,29,40,7,1,6,0,808
5,3,1,0,0,0,0,3,3,7,13,22,28,17,27,64,5,1,5,1,915
5,3,1,0,0,0,0,3,3,7,33,20,22,32,23,33,5,1,5,1,909
4,3,1,0,0,0,0,3,2,8,20,31,23,28,31,78,6,1,4,1,855
5,3,1,0,0,0,0,3,3,7,25,26,20,37,26,69,4,1,5,1,944
4,4,1,0,0,0,0,3,2,6,30,33,25,29,25,78,3,1,4,1,918
1,1,3,1,1,1,3,1,4,10,16,24,32,23,17,69,11,0,1,0,862
5,3,1,0,0,0,0,3,3,7,29,20,20,26,29,53,4,1,5,1,920
3,5,1,0,0,1,0,4,2,5,17,25,17,27,33,51,0,1,6,0,877
5,3,1,0,0,0,0,3,3,7,21,24,19,27,29,72,5,1,5,1,941
4,4,1,0,0,0,0,3,2,6,22,30,18,26,33,45,3,1,4,1,856
6,5,2,1,1,1,1,4,1,3,21,32,25,25,39,63,2,0,2,0,1244
5,3,1,0,0,0,0,3,3,7,23,27,32,18,37,59,5,1,5,1,938
6,5,2,1,1,1,1,4,1,3,23,29,25,26,39,69,2,0,2,0,1234
5,3,1,0,0,0,0,3,3,7,28,20,23,20,38,27,4,1,5,1,891
5,3,1,0,0,0,0,3,3,7,27,33,27,25,27,27,5,1,5,1,906
5,3,1,0,0,0,0,3,3,7,21,29,28,34,27,55,5,1,5,1,938
3,4,1,0,0,1,0,4,2,5,26,25,40,37,21,21,7,1,6,0,808
3,4,1,0,0,1,0,4,2,5,26,24,24,35,35,23,7,1,6,0,807
5,3,1,0,0,0,0,3,3,7,20,24,15,24,35,72,5,1,5,1,930
7,2,3,1,1,1,3,1,4,10,19,28,21,27,35,74,9,0,1,0,1455
5,3,1,0,0,0,0,3,3,7,20,21,27,34,33,77,5,1,5,1,957
2,2,3,1,1,1,2,2,4,0,18,19,21,20,35,50,1,0,3,0,787
3,5,1,0,0,1,0,4,2,5,28,25,29,37,30,22,0,1,6,0,886
3,4,1,0,0,0,0,3,2,6,25,23,24,27,26,48,3,1,6,0,785
5,3,1,0,0,0,0,3,3,7,25,38,32,19,39,58,4,1,5,1,957
4,3,1,0,0,0,0,3,3,8,24,20,14,22,28,31,6,1,4,1,794
6,5,2,1,1,1,1,4,1,3,18,24,25,30,22,37,2,0,2,0,1177
2,2,2,1,1,1,2,2,1,2,22,22,18,27,26,38,1,0,3,0,565
4,4,1,0,0,0,0,3,2,6,13,21,21,26,25,49,3,1,4,1,850
2,2,2,1,1,1,1,2,1,9,24,25,23,34,24,66,8,0,3,0,697
3,5,1,0,0,1,0,4,2,5,24,25,19,28,27,71,0,1,6,0,904
4,3,1,0,0,0,0,3,3,8,15,25,26,20,31,18,6,1,4,1,791
5,3,1,0,0,0,0,3,3,8,26,16,10,25,25,70,4,1,4,1,914
7,2,3,1,1,1,2,1,4,0,25,26,30,33,23,32,9,0,1,0,1309
5,3,1,0,0,0,0,3,3,7,31,32,26,27,26,61,5,1,5,1,945
3,4,1,0,0,1,0,4,2,5,18,35,33,23,25,64,7,1,6,0,831
6,5,2,1,1,1,1,4,1,3,25,23,18,20,30,76,2,0,2,0,1225
5,3,1,0,0,0,0,3,3,7,30,24,29,26,32,47,4,1,5,1,929
3,4,1,0,0,0,0,4,2,6,34,29,20,31,28,59,3,1,6,0,830
5,3,1,0,0,0,0,3,3,7,10,23,37,34,20,71,5,1,5,1,936
4,3,1,0,0,0,0,3,3,8,30,24,24,20,38,57,6,1,4,1,857
5,3,1,0,0,0,0,3,3,7,19,31,17,31,17,61,4,1,5,1,922
4,4,1,0,0,0,0,3,2,6,34,25,21,31,27,75,3,1,4,1,901
3,4,1,0,0,1,0,4,2,5,24,21,24,28,38,67,7,1,6,0,849
2,2,2,1,1,1,1,2,1,9,24,26,23,27,32,17,8,0,3,0,659
4,3,1,0,0,0,0,3,3,8,15,24,16,28,31,36,6,1,4,1,814
5,3,1,0,0,0,0,3,3,7,23,24,19,29,35,36,4,1,5,1,920
5,3,1,0,0,0,0,3,3,8,26,25,25,29,27,72,4,1,4,1,950
5,3,1,0,0,0,0,3,3,7,15,33,25,22,38,64,4,1,5,1,941
5,3,1,0,0,0,0,3,3,7,31,31,23,36,32,34,5,1,5,1,933
5,3,1,0,0,0,0,3,3,7,31,21,21,28,28,65,4,1,5,1,932
2,2,2,1,1,1,2,2,1,2,36,25,18,26,31,48,1,0,3,0,588
5,3,1,0,0,0,0,3,3,7,38,27,31,27,26,48,5,1,5,1,950
4,4,1,0,0,0,0,3,2,6,18,31,25,31,36,66,3,1,4,1,900
6,5,2,0,1,1,1,4,1,4,36,27,17,27,28,56,2,0,2,0,1259
6,5,2,1,1,1,1,4,1,3,28,22,11,26,32,59,2,0,2,0,1203
3,4,1,0,0,0,0,4,2,6,24,35,27,25,33,31,3,1,6,0,794
5,3,1,0,0,0,0,3,3,7,23,29,23,27,24,72,4,1,5,1,944
3,4,1,0,0,0,0,4,2,6,25,26,24,32,37,75,3,1,6,0,842
5,3,1,0,0,0,0,3,3,7,25,22,39,34,30,21,5,1,5,1,917
4,4,1,0,0,0,0,3,2,6,31,30,38,30,38,37,3,1,4,1,895
5,3,1,0,0,0,0,3,3,7,21,31,28,32,33,67,5,1,5,1,957
5,3,1,0,0,0,0,3,3,8,33,26,25,25,33,31,4,1,4,1,928
3,4,1,0,0,1,0,4,2,5,18,38,22,35,36,51,7,1,6,0,836
5,3,1,0,0,0,0,3,3,7,23,32,21,26,27,37,4,1,5,1,900
4,3,1,0,0,0,0,3,3,8,25,20,25,31,28,41,6,1,4,1,824
6,5,2,1,1,1,1,4,1,4,22,18,14,34,31,59,2,0,2,0,1213
5,3,1,0,0,0,0,3,3,7,11,36,29,29,30,76,4,1,5,1,949
5,3,1,0,0,0,0,3,3,7,36,23,27,23,30,37,5,1,5,1,912
6,5,2,0,1,1,0,4,1,4,22,19,16,38,20,63,0,0,2,0,1213
3,4,1,0,0,1,0,4,2,5,35,21,27,34,29,20,7,1,6,0,812
4,4,1,0,0,0,0,3,2,6,21,28,24,36,30,39,3,1,4,1,864
5,3,1,0,0,0,0,3,3,7,28,25,35,26,25,61,4,1,5,1,938
5,3,1,0,0,0,0,3,3,7,23,24,23,31,30,36,4,1,5,1,904
3,4,1,0,0,1,0,4,2,6,20,20,33,30,30,77,7,1,6,0,859
5,3,1,0,0,0,0,3,3,7,19,29,14,22,29,63,5,1,5,1,913
5,3,1,0,0,0,0,3,3,7,21,20,30,29,23,27,4,1,5,1,884
6,5,2,1,1,1,1,4,1,3,18,18,28,25,29,31,2,0,2,0,1182
5,3,1,0,0,0,0,3,3,8,11,21,11,26,34,62,4,1,4,1,903
5,3,1,0,0,0,0,3,3,7,31,27,28,29,25,75,5,1,5,1,955
7,2,3,1,1,1,2,1,4,0,9,18,14,29,28,51,9,0,1,0,1291
5,3,1,0,0,0,0,3,3,7,20,22,26,26,36,68,5,1,5,1,944
6,5,1,0,0,1,0,4,2,5,27,26,38,19,33,58,0,0,2,0,1187
6,5,2,1,1,1,1,4,1,3,18,23,18,25,38,64,2,0,2,0,1221
5,3,1,0,0,0,0,3,3,7,21,17,27,24,35,32,5,1,5,1,900
2,5,2,1,1,1,1,2,1,3,21,27,26,27,17,64,2,0,3,0,831
4,4,1,0,0,0,0,3,2,6,16,26,36,27,29,36,3,1,4,0,856
4,3,1,0,0,0,0,3,3,8,12,24,25,29,29,59,6,1,4,1,848
4,3,1,0,0,0,0,3,3,8,26,25,19,29,30,63,4,1,4,1,851
3,4,1,0,0,1,0,4,2,6,25,24,29,29,22,29,7,1,6,0,812
5,3,1,0,0,0,0,3,3,7,22,16,28,22,35,74,5,1,5,1,945
4,3,1,0,0,0,0,3,3,8,25,20,30,26,27,41,4,1,4,1,819
3,4,1,0,0,0,0,4,2,6,31,31,26,27,38,64,3,1,6,0,825
6,5,1,0,1,1,0,4,2,4,35,25,10,20,37,75,0,0,2,0,1176
4,4,1,0,0,0,0,3,2,6,32,32,32,22,18,58,3,1,4,0,871
3,4,1,0,0,1,0,4,2,5,19,16,40,32,30,43,7,1,6,0,820
4,3,1,0,0,0,0,3,3,8,27,30,18,32,23,44,6,1,4,1,822
2,2,2,1,1,1,1,2,1,9,29,22,20,36,29,17,8,0,3,0,659
7,2,3,1,1,1,3,1,4,10,31,28,27,28,30,54,9,0,1,0,1458
6,5,1,0,1,1,0,4,2,4,27,30,30,24,37,38,0,0,2,0,1161
5,3,1,0,0,0,0,3,3,7,28,19,21,25,29,70,5,1,5,1,938
4,4,1,0,0,0,0,3,2,6,36,21,34,38,26,36,3,1,4,1,878
6,5,2,0,1,1,1,4,1,4,14,17,28,29,31,34,2,0,2,0,1213
5,3,1,0,0,0,0,3,3,7,19,21,21,31,36,27,4,1,5,1,889
4,3,1,0,0,0,0,3,3,8,19,25,15,29,36,58,6,1,4,1,842
4,4,1,0,0,0,0,3,2,6,23,20,28,29,28,64,3,1,4,0,868
6,5,1,0,0,1,0,4,2,5,11,26,34,30,33,40,0,0,2,0,1173
4,3,1,0,0,0,0,3,3,8,9,17,24,24,28,59,6,1,4,1,809
4,3,1,0,0,0,0,3,3,8,28,24,38,27,27,43,4,1,4,1,837
4,3,1,0,0,0,0,3,3,8,34,24,25,28,27,57,6,1,4,1,857
5,3,1,0,0,0,0,3,3,8,24,21,24,31,29,47,4,1,5,1,931
3,4,1,0,0,1,0,4,2,6,14,15,33,20,31,79,7,1,6,0,855
5,3,1,0,0,0,0,3,3,7,31,25,34,25,24,27,5,1,5,1,903
3,4,1,0,0,0,0,4,2,6,18,29,36,27,23,75,7,1,6,0,849
4,3,1,0,0,0,0,3,3,8,13,28,20,24,36,51,6,1,4,1,826
5,3,1,0,0,0,0,3,3,7,28,27,26,32,26,67,5,1,5,1,950
1,1,4,1,1,1,4,1,4,1,27,25,30,33,20,75,10,0,1,0,1181
3,4,1,0,0,1,0,4,2,6,25,17,25,20,34,41,7,1,6,0,806
6,5,2,1,1,1,1,4,1,3,20,27,14,24,30,29,2,0,2,0,1170
4,3,1,0,0,0,0,3,3,8,32,29,38,21,28,73,6,1,4,1,879
7,2,3,1,1,1,2,2,4,0,37,25,15,20,36,60,9,0,1,0,1346
4,3,1,0,0,0,0,3,3,8,27,26,25,25,30,83,6,1,4,1,870
6,5,2,1,1,1,1,4,1,3,22,33,23,24,30,20,2,0,2,0,1176
5,3,1,0,0,0,0,3,3,7,12,25,29,31,32,74,5,1,5,1,954
2,5,2,1,1,1,1,2,1,9,18,27,17,25,23,38,8,0,3,0,901
5,3,1,0,0,0,0,3,3,7,27,22,24,30,23,38,5,1,5,1,903
6,5,2,1,1,1,1,4,1,3,37,28,23,31,38,40,2,0,2,0,1224
3,4,1,0,0,0,0,4,2,6,26,19,17,34,33,54,3,1,6,0,797
3,4,1,0,0,1,0,4,2,5,20,34,17,36,28,46,7,1,6,0,825
3,5,1,0,0,1,0,4,2,5,34,26,22,26,28,66,0,1,6,0,914
5,3,1,0,0,0,0,3,3,8,25,24,31,15,36,75,4,1,5,1,958
3,4,1,0,0,1,0,4,2,5,21,25,18,20,28,52,7,1,6,0,812
5,3,1,0,0,0,0,3,3,8,22,25,27,33,31,66,4,1,5,1,954
3,4,1,0,0,0,0,4,2,6,25,19,26,28,33,57,3,1,6,0,816
5,3,1,0,0,0,0,3,3,7,23,23,28,29,33,49,5,1,5,1,929
4,3,1,0,0,0,0,3,3,8,28,23,20,37,28,24,6,1,4,1,817
4,4,1,0,0,0,0,3,2,6,12,24,27,32,17,18,3,1,4,1,816
4,4,1,0,0,0,0,3,2,6,20,25,29,27,31,58,3,1,4,1,878
6,5,2,1,1,1,1,4,1,4,34,20,16,21,27,69,2,0,2,0,1230
4,4,1,0,0,0,0,3,2,6,13,22,29,31,26,43,3,1,4,1,852
2,5,2,1,1,1,1,4,1,3,15,27,30,29,28,37,2,0,2,0,834
3,4,1,0,0,0,0,4,2,6,14,23,28,32,21,72,3,1,6,0,812
4,4,1,0,0,0,0,3,2,6,24,25,33,21,31,32,3,1,4,1,859
3,4,1,0,0,1,0,4,2,6,25,23,34,32,26,36,7,1,6,0,833
5,3,1,0,0,0,0,3,3,8,24,28,18,27,31,61,4,1,5,1,936
3,4,1,0,0,0,0,3,2,6,26,25,22,33,27,76,3,1,6,0,830
1,1,4,1,1,1,4,1,4,1,21,30,31,31,24,73,10,0,1,0,1187
2,2,2,1,1,1,2,2,1,2,19,17,28,32,31,65,1,0,3,0,606
6,5,1,0,1,1,0,4,2,4,21,25,23,36,29,47,0,0,2,0,1161
2,5,2,1,1,1,1,4,1,3,19,23,26,33,21,62,2,0,2,0,856
2,2,2,1,1,1,2,2,1,2,15,19,32,34,28,55,1,0,3,0,589
3,4,1,0,0,0,0,4,2,6,20,21,28,27,31,70,7,1,6,0,844
4,3,1,0,0,0,0,3,3,8,30,32,40,20,24,61,6,1,4,1,870
6,5,1,0,0,1,0,4,2,5,23,17,22,19,29,63,0,0,2,0,1167
4,4,1,0,0,0,0,3,2,6,24,34,21,26,25,71,3,1,4,1,889
5,3,1,0,0,0,0,3,3,7,14,26,15,28,29,53,5,1,5,1,918
3,4,1,0,0,1,0,4,2,5,16,27,29,28,16,57,7,1,6,0,812
4,3,1,0,0,0,0,3,3,8,13,27,30,26,35,44,6,1,4,1,831
7,2,3,1,1,1,2,2,4,0,20,21,20,36,33,49,9,0,1,0,1331
5,3,1,0,0,0,0,3,3,7,34,35,20,33,30,55,5,1,5,1,950
4,3,1,0,0,0,0,3,3,8,26,24,14,32,28,37,6,1,4,1,822
2,2,2,1,1,1,1,2,1,9,24,25,26,32,29,74,8,0,3,0,719
6,5,2,1,1,1,1,4,1,4,22,27,19,30,29,73,2,0,2,0,1243
4,4,1,0,0,0,0,3,2,6,16,33,17,18,29,62,3,1,4,1,867
5,3,1,0,0,0,0,3,3,7,12,26,36,29,21,47,5,1,5,1,912
5,3,1,0,0,0,0,3,3,7,14,30,20,30,22,70,4,1,5,1,918
5,3,1,0,0,0,0,3,3,8,11,35,27,32,28,36,4,1,4,1,913
3,4,1,0,0,1,0,4,2,5,23,26,39,27,20,57,7,1,6,0,834
5,3,1,0,0,0,0,3,3,7,20,25,25,30,25,56,5,1,5,1,913
7,2,3,1,1,1,2,1,4,0,22,25,26,35,22,58,9,0,1,0,1330
2,5,2,1,1,1,1,2,1,3,30,30,24,22,28,19,8,0,3,0,830
5,3,1,0,0,0,0,3,3,8,24,25,32,23,31,75,4,1,5,1,955
4,3,1,0,0,0,0,3,2,8,21,24,34,35,38,62,6,1,4,1,855
4,3,1,0,0,0,0,3,3,8,25,22,18,29,27,64,6,1,4,1,838
4,3,1,0,0,0,0,3,3,8,19,26,32,18,35,72,6,1,4,1,858
5,3,1,0,0,0,0,3,3,8,11,22,26,28,32,60,4,1,4,1,928
2,2,2,1,1,1,1,2,1,2,30,34,24,26,26,72,1,0,3,0,609
5,3,1,0,0,0,0,3,3,8,26,25,30,33,33,75,4,1,5,1,971
2,5,2,1,1,1,1,2,1,9,17,29,31,24,37,62,8,0,3,0,943
6,5,2,1,1,1,1,4,1,3,30,37,30,23,35,22,2,0,2,0,1209
5,3,1,0,0,0,0,3,3,7,22,20,27,30,30,67,4,1,5,1,935
5,3,1,0,0,0,0,3,3,7,21,29,29,31,20,67,4,1,5,1,937
3,4,1,0,0,1,0,4,2,5,16,29,37,25,27,62,7,1,6,0,835
4,3,1,0,0,0,0,3,2,8,22,25,31,32,18,63,6,1,4,1,831
5,3,1,0,0,0,0,3,3,7,24,30,24,27,30,23,5,1,5,1,900
5,3,1,0,0,0,0,3,3,7,25,26,32,34,23,64,5,1,5,1,942
4,3,1,0,0,0,0,3,3,8,34,34,22,29,25,63,4,1,4,1,858
3,4,1,0,0,0,0,4,2,6,29,31,22,29,31,40,7,1,6,0,832
2,2,3,1,1,1,2,2,4,0,20,22,29,20,36,28,1,0,3,0,779
4,3,1,0,0,0,0,3,3,8,16,23,27,29,28,61,6,1,4,1,840
2,2,2,1,1,1,2,2,1,2,29,18,30,37,33,31,1,0,3,0,587
5,3,1,0,0,0,0,3,3,7,27,17,32,21,26,59,5,1,5,1,930
2,5,2,1,1,1,1,2,1,3,32,25,15,29,29,48,8,0,3,0,869
5,3,1,0,0,0,0,3,3,7,19,26,20,31,18,54,4,1,5,1,913
5,3,1,0,0,0,0,3,3,8,20,30,28,22,32,49,4,1,5,1,925
5,3,1,0,0,0,0,3,3,7,29,21,19,25,34,38,5,1,5,1,913
5,3,1,0,0,0,0,3,3,7,17,21,29,30,31,74,5,1,5,1,944
5,3,1,0,0,0,0,3,3,7,19,35,38,31,30,67,5,1,5,1,958
5,3,1,0,0,0,0,3,3,7,24,29,19,22,31,37,5,1,5,1,908
5,3,1,0,0,0,0,3,3,7,21,24,23,27,29,64,4,1,5,1,926
6,5,2,1,1,1,1,4,1,3,26,29,27,18,27,62,2,0,2,0,1221
5,3,1,0,0,0,0,3,3,7,21,20,18,27,30,34,5,1,5,1,900
4,3,1,0,0,0,0,3,3,8,18,23,36,28,24,57,6,1,4,1,841
2,2,2,1,1,1,1,2,1,2,24,24,35,37,36,46,1,0,3,0,603
5,3,1,0,0,0,0,3,3,7,17,23,25,27,29,44,5,1,5,1,912
5,3,1,0,0,0,0,3,3,8,20,34,28,28,31,22,4,1,4,1,903
4,3,1,0,0,0,0,3,3,8,30,35,32,31,31,23,6,1,4,1,834
3,4,1,0,0,0,0,3,2,6,32,21,30,15,28,20,3,1,6,0,764
2,2,2,1,1,1,2,2,1,2,31,28,28,22,37,32,1,0,3,0,578
4,4,1,0,0,0,0,3,2,6,25,20,22,29,39,73,3,1,4,1,907
6,5,1,0,0,1,0,4,2,5,19,33,24,23,36,25,0,0,2,0,1160
3,4,1,0,0,1,0,4,2,6,21,20,15,22,29,57,7,1,6,0,820
5,3,1,0,0,0,0,3,3,7,24,27,19,33,36,59,4,1,5,1,932
4,4,1,0,0,0,0,3,2,6,25,26,25,21,39,75,3,1,4,1,896
5,3,1,0,0,0,0,3,3,7,19,26,27,26,21,81,5,1,5,1,945
6,5,1,0,1,1,0,4,1,4,17,20,33,30,33,54,0,0,2,0,1149
5,3,1,0,0,0,0,3,3,7,19,17,15,16,33,37,4,1,5,1,872
2,5,2,1,1,1,1,2,1,3,16,36,30,36,26,17,2,0,3,0,821
4,4,1,0,0,0,0,3,2,6,28,28,23,23,20,58,3,1,4,1,876
