"privacy_concerns","smartphone_skill","whatsapp_usage","secure_messenger","other_messenger","altruism","civic_duty","trust_science","trust_polsters","trust_gen","extrov","openess","neurot","consient","agreab","age_n","sted","inc_cat","educ_cat","employ_bin","Y_contacts"
6,5,1,0,1,1,0,4,2,5,31,18,20,20,30,36,0,0,2,0,510
4,3,1,0,0,0,0,3,2,8,31,28,28,26,33,61,6,1,4,1,607
4,3,1,0,0,0,0,3,2,8,24,30,20,31,31,58,6,1,4,1,583
5,3,1,0,0,0,0,3,3,7,15,22,34,27,29,62,5,1,5,1,580
4,3,1,0,0,0,0,3,3,8,26,33,28,36,37,21,6,1,4,1,591
2,2,2,1,1,1,1,2,1,9,11,21,22,26,29,31,8,0,3,0,496
4,4,1,0,0,0,0,3,2,6,23,22,23,22,35,31,3,1,4,0,515
5,3,1,0,0,0,0,3,3,7,18,34,21,29,20,40,5,1,5,1,561
4,3,1,0,0,0,0,3,3,8,16,31,22,17,19,64,6,1,4,1,566
5,3,1,0,0,0,0,3,3,7,20,24,27,20,30,78,5,1,5,1,595
5,3,1,0,0,0,0,3,3,8,22,27,35,32,35,54,4,1,5,1,608
3,5,1,0,0,1,0,4,2,5,16,27,19,25,35,63,0,1,6,0,541
4,3,1,0,0,0,0,3,3,8,34,28,25,31,20,18,6,1,4,1,553
3,4,1,0,0,1,0,4,2,6,27,20,36,28,31,69,7,1,6,0,606
4,4,1,0,0,0,0,3,2,6,25,22,14,23,30,45,3,1,4,1,525
6,5,2,1,1,1,1,4,1,4,17,22,30,32,29,21,2,0,2,0,511
3,4,1,0,0,0,0,4,2,6,20,26,31,24,30,20,3,1,6,0,516
5,3,1,0,0,0,0,3,3,7,16,26,30,30,24,53,5,1,5,1,574
2,2,3,1,1,1,2,2,4,2,28,26,32,32,33,75,1,0,3,0,525
5,3,1,0,0,0,0,3,3,7,25,28,24,36,23,49,5,1,5,1,579
5,3,1,0,0,0,0,3,3,7,20,27,28,36,30,62,5,1,5,1,600
2,5,2,1,1,1,1,4,1,3,20,32,23,23,32,34,2,0,2,0,469
4,3,1,0,0,0,0,3,3,8,25,25,14,29,32,28,6,1,4,1,549
3,5,1,0,0,1,0,4,2,5,21,28,22,27,26,31,0,1,6,0,513
6,5,1,0,0,1,0,4,2,5,29,22,18,25,28,43,0,0,2,0,514
1,1,3,1,1,1,3,1,4,10,25,22,13,29,32,78,11,0,1,0,599
7,2,3,1,1,1,2,1,4,0,35,31,16,28,23,44,9,0,1,0,532
5,3,1,0,0,0,0,3,3,7,27,25,26,30,16,60,5,1,5,1,572
3,4,1,0,0,1,0,4,2,5,18,24,22,28,26,68,7,1,6,0,566
5,3,1,0,0,0,0,3,3,7,27,23,14,31,34,29,5,1,5,1,554
4,4,1,0,0,0,0,3,2,6,13,22,30,34,20,20,3,1,4,1,503
6,5,2,0,1,1,1,4,1,4,20,24,20,20,39,56,2,0,2,0,557
4,3,1,0,0,0,0,3,3,8,23,25,22,30,28,65,6,1,4,1,596
2,2,3,1,1,1,2,2,4,0,10,20,29,25,28,58,1,0,3,0,450
3,4,1,0,0,1,0,4,2,5,36,19,18,22,26,55,7,1,6,0,555
4,3,1,0,0,0,0,3,2,8,18,27,29,32,27,63,6,1,4,1,584
6,5,2,1,1,1,1,4,1,3,27,27,15,36,29,72,2,0,2,0,557
6,5,2,1,1,1,1,4,1,4,18,23,19,33,27,66,2,0,2,0,555
4,3,1,0,0,0,0,3,3,8,22,34,13,25,35,27,6,1,4,1,554
4,3,1,0,0,0,0,3,3,8,17,31,24,29,34,67,4,1,4,1,581
3,4,1,0,0,0,0,3,2,6,14,22,22,33,29,61,3,1,6,0,527
2,5,2,1,1,1,1,2,1,3,26,22,30,34,27,75,8,0,3,0,536
3,4,1,0,0,0,0,4,2,6,22,36,40,32,24,39,3,1,6,0,555
3,4,1,0,0,1,0,4,2,5,31,15,25,27,23,22,7,1,6,0,531
6,5,1,0,1,1,0,4,2,4,26,20,26,28,16,38,0,0,2,0,498
3,5,1,0,0,1,0,4,2,5,25,25,24,21,28,45,7,1,6,0,558
2,5,2,1,1,1,1,2,1,3,26,28,28,24,26,60,8,0,3,0,521
5,3,1,0,0,0,0,3,3,7,18,35,19,26,27,69,5,1,5,1,589
3,4,1,0,0,0,0,4,2,6,11,35,31,28,34,78,7,1,6,0,594
5,3,1,0,0,0,0,3,3,7,12,29,34,16,20,54,4,1,5,1,562
4,3,1,0,0,0,0,3,2,8,21,21,21,29,38,23,6,1,4,1,543
5,3,1,0,0,0,0,3,3,8,24,26,32,25,30,40,4,1,5,1,577
2,2,2,1,1,1,1,2,1,2,24,23,27,27,34,59,1,0,3,0,439
4,3,1,0,0,0,0,3,3,8,27,29,20,27,34,73,6,1,4,1,608
3,4,1,0,0,0,0,3,2,6,26,32,19,37,21,50,3,1,6,0,537
5,3,1,0,0,0,0,3,3,7,27,29,31,19,30,27,5,1,5,1,546
2,2,3,1,1,1,2,2,4,0,30,30,27,26,29,77,1,0,3,0,495
6,5,1,0,0,1,0,4,2,5,22,28,30,26,19,31,0,0,2,0,533
4,3,1,0,0,0,0,3,2,8,33,20,26,30,30,61,3,1,4,1,569
5,3,1,0,0,0,0,3,3,7,16,22,30,35,19,30,4,1,5,1,543
6,5,1,0,0,1,0,4,2,5,37,27,12,19,34,45,0,0,2,0,546
3,4,1,0,0,1,0,4,2,6,26,18,16,22,29,40,7,1,6,0,540
5,3,1,0,0,0,0,3,3,7,13,22,28,17,27,64,5,1,5,1,572
5,3,1,0,0,0,0,3,3,7,33,20,22,32,23,33,5,1,5,1,551
4,3,1,0,0,0,0,3,2,8,20,31,23,28,31,78,6,1,4,1,597
5,3,1,0,0,0,0,3,3,7,25,26,20,37,26,69,4,1,5,1,587
4,4,1,0,0,0,0,3,2,6,30,33,25,29,25,78,3,1,4,1,584
1,1,3,1,1,1,3,1,4,10,16,24,32,23,17,69,11,0,1,0,588
5,3,1,0,0,0,0,3,3,7,29,20,20,26,29,53,4,1,5,1,560
3,5,1,0,0,1,0,4,2,5,17,25,17,27,33,51,0,1,6,0,526
5,3,1,0,0,0,0,3,3,7,21,24,19,27,29,72,5,1,5,1,585
4,4,1,0,0,0,0,3,2,6,22,30,18,26,33,45,3,1,4,1,544
6,5,2,1,1,1,1,4,1,3,21,32,25,25,39,63,2,0,2,0,547
5,3,1,0,0,0,0,3,3,7,23,27,32,18,37,59,5,1,5,1,587
6,5,2,1,1,1,1,4,1,3,23,29,25,26,39,69,2,0,2,0,565
5,3,1,0,0,0,0,3,3,7,28,20,23,20,38,27,4,1,5,1,542
5,3,1,0,0,0,0,3,3,7,27,33,27,25,27,27,5,1,5,1,559
5,3,1,0,0,0,0,3,3,7,21,29,28,34,27,55,5,1,5,1,599
3,4,1,0,0,1,0,4,2,5,26,25,40,37,21,21,7,1,6,0,555
3,4,1,0,0,1,0,4,2,5,26,24,24,35,35,23,7,1,6,0,554
5,3,1,0,0,0,0,3,3,7,20,24,15,24,35,72,5,1,5,1,581
7,2,3,1,1,1,3,1,4,10,19,28,21,27,35,74,9,0,1,0,670
5,3,1,0,0,0,0,3,3,7,20,21,27,34,33,77,5,1,5,1,613
2,2,3,1,1,1,2,2,4,0,18,19,21,20,35,50,1,0,3,0,439
3,5,1,0,0,1,0,4,2,5,28,25,29,37,30,22,0,1,6,0,535
3,4,1,0,0,0,0,3,2,6,25,23,24,27,26,48,3,1,6,0,525
5,3,1,0,0,0,0,3,3,7,25,38,32,19,39,58,4,1,5,1,600
4,3,1,0,0,0,0,3,3,8,24,20,14,22,28,31,6,1,4,1,524
6,5,2,1,1,1,1,4,1,3,18,24,25,30,22,37,2,0,2,0,508
2,2,2,1,1,1,2,2,1,2,22,22,18,27,26,38,1,0,3,0,412
4,4,1,0,0,0,0,3,2,6,13,21,21,26,25,49,3,1,4,1,518
2,2,2,1,1,1,1,2,1,9,24,25,23,34,24,66,8,0,3,0,547
3,5,1,0,0,1,0,4,2,5,24,25,19,28,27,71,0,1,6,0,563
4,3,1,0,0,0,0,3,3,8,15,25,26,20,31,18,6,1,4,1,533
5,3,1,0,0,0,0,3,3,8,26,16,10,25,25,70,4,1,4,1,570
7,2,3,1,1,1,2,1,4,0,25,26,30,33,23,32,9,0,1,0,533
5,3,1,0,0,0,0,3,3,7,31,32,26,27,26,61,5,1,5,1,593
3,4,1,0,0,1,0,4,2,5,18,35,33,23,25,64,7,1,6,0,580
6,5,2,1,1,1,1,4,1,3,25,23,18,20,30,76,2,0,2,0,546
5,3,1,0,0,0,0,3,3,7,30,24,29,26,32,47,4,1,5,1,567
3,4,1,0,0,0,0,4,2,6,34,29,20,31,28,59,3,1,6,0,571
5,3,1,0,0,0,0,3,3,7,10,23,37,34,20,71,5,1,5,1,588
4,3,1,0,0,0,0,3,3,8,30,24,24,20,38,57,6,1,4,1,590
5,3,1,0,0,0,0,3,3,7,19,31,17,31,17,61,4,1,5,1,564
4,4,1,0,0,0,0,3,2,6,34,25,21,31,27,75,3,1,4,1,577
3,4,1,0,0,1,0,4,2,5,24,21,24,28,38,67,7,1,6,0,585
2,2,2,1,1,1,1,2,1,9,24,26,23,27,32,17,8,0,3,0,504
4,3,1,0,0,0,0,3,3,8,15,24,16,28,31,36,6,1,4,1,551
5,3,1,0,0,0,0,3,3,7,23,24,19,29,35,36,4,1,5,1,559
5,3,1,0,0,0,0,3,3,8,26,25,25,29,27,72,4,1,4,1,598
5,3,1,0,0,0,0,3,3,7,15,33,25,22,38,64,4,1,5,1,582
5,3,1,0,0,0,0,3,3,7,31,31,23,36,32,34,5,1,5,1,585
5,3,1,0,0,0,0,3,3,7,31,21,21,28,28,65,4,1,5,1,585
2,2,2,1,1,1,2,2,1,2,36,25,18,26,31,48,1,0,3,0,436
5,3,1,0,0,0,0,3,3,7,38,27,31,27,26,48,5,1,5,1,594
4,4,1,0,0,0,0,3,2,6,18,31,25,31,36,66,3,1,4,1,570
6,5,2,0,1,1,1,4,1,4,36,27,17,27,28,56,2,0,2,0,549
6,5,2,1,1,1,1,4,1,3,28,22,11,26,32,59,2,0,2,0,530
3,4,1,0,0,0,0,4,2,6,24,35,27,25,33,31,3,1,6,0,533
5,3,1,0,0,0,0,3,3,7,23,29,23,27,24,72,4,1,5,1,593
3,4,1,0,0,0,0,4,2,6,25,26,24,32,37,75,3,1,6,0,583
5,3,1,0,0,0,0,3,3,7,25,22,39,34,30,21,5,1,5,1,555
4,4,1,0,0,0,0,3,2,6,31,30,38,30,38,37,3,1,4,1,565
5,3,1,0,0,0,0,3,3,7,21,31,28,32,33,67,5,1,5,1,606
5,3,1,0,0,0,0,3,3,8,33,26,25,25,33,31,4,1,4,1,573
3,4,1,0,0,1,0,4,2,5,18,38,22,35,36,51,7,1,6,0,576
5,3,1,0,0,0,0,3,3,7,23,32,21,26,27,37,4,1,5,1,560
4,3,1,0,0,0,0,3,3,8,25,20,25,31,28,41,6,1,4,1,573
6,5,2,1,1,1,1,4,1,4,22,18,14,34,31,59,2,0,2,0,540
5,3,1,0,0,0,0,3,3,7,11,36,29,29,30,76,4,1,5,1,603
5,3,1,0,0,0,0,3,3,7,36,23,27,23,30,37,5,1,5,1,565
6,5,2,0,1,1,0,4,1,4,22,19,16,38,20,63,0,0,2,0,532
3,4,1,0,0,1,0,4,2,5,35,21,27,34,29,20,7,1,6,0,546
4,4,1,0,0,0,0,3,2,6,21,28,24,36,30,39,3,1,4,1,535
5,3,1,0,0,0,0,3,3,7,28,25,35,26,25,61,4,1,5,1,588
5,3,1,0,0,0,0,3,3,7,23,24,23,31,30,36,4,1,5,1,553
3,4,1,0,0,1,0,4,2,6,20,20,33,30,30,77,7,1,6,0,602
5,3,1,0,0,0,0,3,3,7,19,29,14,22,29,63,5,1,5,1,576
5,3,1,0,0,0,0,3,3,7,21,20,30,29,23,27,4,1,5,1,538
6,5,2,1,1,1,1,4,1,3,18,18,28,25,29,31,2,0,2,0,498
5,3,1,0,0,0,0,3,3,8,11,21,11,26,34,62,4,1,4,1,561
5,3,1,0,0,0,0,3,3,7,31,27,28,29,25,75,5,1,5,1,615
7,2,3,1,1,1,2,1,4,0,9,18,14,29,28,51,9,0,1,0,502
5,3,1,0,0,0,0,3,3,7,20,22,26,26,36,68,5,1,5,1,589
6,5,1,0,0,1,0,4,2,5,27,26,38,19,33,58,0,0,2,0,573
6,5,2,1,1,1,1,4,1,3,18,23,18,25,38,64,2,0,2,0,537
5,3,1,0,0,0,0,3,3,7,21,17,27,24,35,32,5,1,5,1,545
2,5,2,1,1,1,1,2,1,3,21,27,26,27,17,64,2,0,3,0,476
4,4,1,0,0,0,0,3,2,6,16,26,36,27,29,36,3,1,4,0,522
4,3,1,0,0,0,0,3,3,8,12,24,25,29,29,59,6,1,4,1,574
4,3,1,0,0,0,0,3,3,8,26,25,19,29,30,63,4,1,4,1,580
3,4,1,0,0,1,0,4,2,6,25,24,29,29,22,29,7,1,6,0,554
5,3,1,0,0,0,0,3,3,7,22,16,28,22,35,74,5,1,5,1,587
4,3,1,0,0,0,0,3,3,8,25,20,30,26,27,41,4,1,4,1,559
3,4,1,0,0,0,0,4,2,6,31,31,26,27,38,64,3,1,6,0,595
6,5,1,0,1,1,0,4,2,4,35,25,10,20,37,75,0,0,2,0,554
4,4,1,0,0,0,0,3,2,6,32,32,32,22,18,58,3,1,4,0,552
3,4,1,0,0,1,0,4,2,5,19,16,40,32,30,43,7,1,6,0,559
4,3,1,0,0,0,0,3,3,8,27,30,18,32,23,44,6,1,4,1,565
2,2,2,1,1,1,1,2,1,9,29,22,20,36,29,17,8,0,3,0,512
7,2,3,1,1,1,3,1,4,10,31,28,27,28,30,54,9,0,1,0,659
6,5,1,0,1,1,0,4,2,4,27,30,30,24,37,38,0,0,2,0,536
5,3,1,0,0,0,0,3,3,7,28,19,21,25,29,70,5,1,5,1,592
4,4,1,0,0,0,0,3,2,6,36,21,34,38,26,36,3,1,4,1,554
6,5,2,0,1,1,1,4,1,4,14,17,28,29,31,34,2,0,2,0,521
5,3,1,0,0,0,0,3,3,7,19,21,21,31,36,27,4,1,5,1,542
4,3,1,0,0,0,0,3,3,8,19,25,15,29,36,58,6,1,4,1,572
4,4,1,0,0,0,0,3,2,6,23,20,28,29,28,64,3,1,4,0,554
6,5,1,0,0,1,0,4,2,5,11,26,34,30,33,40,0,0,2,0,542
4,3,1,0,0,0,0,3,3,8,9,17,24,24,28,59,6,1,4,1,561
4,3,1,0,0,0,0,3,3,8,28,24,38,27,27,43,4,1,4,1,570
4,3,1,0,0,0,0,3,3,8,34,24,25,28,27,57,6,1,4,1,595
5,3,1,0,0,0,0,3,3,8,24,21,24,31,29,47,4,1,5,1,574
3,4,1,0,0,1,0,4,2,6,14,15,33,20,31,79,7,1,6,0,574
5,3,1,0,0,0,0,3,3,7,31,25,34,25,24,27,5,1,5,1,559
3,4,1,0,0,0,0,4,2,6,18,29,36,27,23,75,7,1,6,0,587
4,3,1,0,0,0,0,3,3,8,13,28,20,24,36,51,6,1,4,1,570
5,3,1,0,0,0,0,3,3,7,28,27,26,32,26,67,5,1,5,1,597
1,1,4,1,1,1,4,1,4,1,27,25,30,33,20,75,10,0,1,0,534
3,4,1,0,0,1,0,4,2,6,25,17,25,20,34,41,7,1,6,0,547
6,5,2,1,1,1,1,4,1,3,20,27,14,24,30,29,2,0,2,0,496
4,3,1,0,0,0,0,3,3,8,32,29,38,21,28,73,6,1,4,1,619
7,2,3,1,1,1,2,2,4,0,37,25,15,20,36,60,9,0,1,0,551
4,3,1,0,0,0,0,3,3,8,27,26,25,25,30,83,6,1,4,1,609
6,5,2,1,1,1,1,4,1,3,22,33,23,24,30,20,2,0,2,0,505
5,3,1,0,0,0,0,3,3,7,12,25,29,31,32,74,5,1,5,1,603
2,5,2,1,1,1,1,2,1,9,18,27,17,25,23,38,8,0,3,0,529
5,3,1,0,0,0,0,3,3,7,27,22,24,30,23,38,5,1,5,1,559
6,5,2,1,1,1,1,4,1,3,37,28,23,31,38,40,2,0,2,0,540
3,4,1,0,0,0,0,4,2,6,26,19,17,34,33,54,3,1,6,0,537
3,4,1,0,0,1,0,4,2,5,20,34,17,36,28,46,7,1,6,0,568
3,5,1,0,0,1,0,4,2,5,34,26,22,26,28,66,0,1,6,0,546
5,3,1,0,0,0,0,3,3,8,25,24,31,15,36,75,4,1,5,1,610
3,4,1,0,0,1,0,4,2,5,21,25,18,20,28,52,7,1,6,0,540
5,3,1,0,0,0,0,3,3,8,22,25,27,33,31,66,4,1,5,1,603
3,4,1,0,0,0,0,4,2,6,25,19,26,28,33,57,3,1,6,0,555
5,3,1,0,0,0,0,3,3,7,23,23,28,29,33,49,5,1,5,1,587
4,3,1,0,0,0,0,3,3,8,28,23,20,37,28,24,6,1,4,1,555
4,4,1,0,0,0,0,3,2,6,12,24,27,32,17,18,3,1,4,1,490
4,4,1,0,0,0,0,3,2,6,20,25,29,27,31,58,3,1,4,1,548
6,5,2,1,1,1,1,4,1,4,34,20,16,21,27,69,2,0,2,0,547
4,4,1,0,0,0,0,3,2,6,13,22,29,31,26,43,3,1,4,1,523
2,5,2,1,1,1,1,4,1,3,15,27,30,29,28,37,2,0,2,0,480
3,4,1,0,0,0,0,4,2,6,14,23,28,32,21,72,3,1,6,0,547
4,4,1,0,0,0,0,3,2,6,24,25,33,21,31,32,3,1,4,1,534
3,4,1,0,0,1,0,4,2,6,25,23,34,32,26,36,7,1,6,0,562
5,3,1,0,0,0,0,3,3,8,24,28,18,27,31,61,4,1,5,1,590
3,4,1,0,0,0,0,3,2,6,26,25,22,33,27,76,3,1,6,0,559
1,1,4,1,1,1,4,1,4,1,21,30,31,31,24,73,10,0,1,0,533
2,2,2,1,1,1,2,2,1,2,19,17,28,32,31,65,1,0,3,0,461
6,5,1,0,1,1,0,4,2,4,21,25,23,36,29,47,0,0,2,0,536
2,5,2,1,1,1,1,4,1,3,19,23,26,33,21,62,2,0,2,0,493
2,2,2,1,1,1,2,2,1,2,15,19,32,34,28,55,1,0,3,0,442
3,4,1,0,0,0,0,4,2,6,20,21,28,27,31,70,7,1,6,0,578
4,3,1,0,0,0,0,3,3,8,30,32,40,20,24,61,6,1,4,1,605
6,5,1,0,0,1,0,4,2,5,23,17,22,19,29,63,0,0,2,0,543
4,4,1,0,0,0,0,3,2,6,24,34,21,26,25,71,3,1,4,1,569
5,3,1,0,0,0,0,3,3,7,14,26,15,28,29,53,5,1,5,1,569
3,4,1,0,0,1,0,4,2,5,16,27,29,28,16,57,7,1,6,0,561
4,3,1,0,0,0,0,3,3,8,13,27,30,26,35,44,6,1,4,1,571
7,2,3,1,1,1,2,2,4,0,20,21,20,36,33,49,9,0,1,0,548
5,3,1,0,0,0,0,3,3,7,34,35,20,33,30,55,5,1,5,1,601
4,3,1,0,0,0,0,3,3,8,26,24,14,32,28,37,6,1,4,1,560
2,2,2,1,1,1,1,2,1,9,24,25,26,32,29,74,8,0,3,0,564
6,5,2,1,1,1,1,4,1,4,22,27,19,30,29,73,2,0,2,0,550
4,4,1,0,0,0,0,3,2,6,16,33,17,18,29,62,3,1,4,1,536
5,3,1,0,0,0,0,3,3,7,12,26,36,29,21,47,5,1,5,1,570
5,3,1,0,0,0,0,3,3,7,14,30,20,30,22,70,4,1,5,1,581
5,3,1,0,0,0,0,3,3,8,11,35,27,32,28,36,4,1,4,1,563
3,4,1,0,0,1,0,4,2,5,23,26,39,27,20,57,7,1,6,0,575
5,3,1,0,0,0,0,3,3,7,20,25,25,30,25,56,5,1,5,1,580
7,2,3,1,1,1,2,1,4,0,22,25,26,35,22,58,9,0,1,0,535
2,5,2,1,1,1,1,2,1,3,30,30,24,22,28,19,8,0,3,0,481
5,3,1,0,0,0,0,3,3,8,24,25,32,23,31,75,4,1,5,1,615
4,3,1,0,0,0,0,3,2,8,21,24,34,35,38,62,6,1,4,1,593
4,3,1,0,0,0,0,3,3,8,25,22,18,29,27,64,6,1,4,1,582
4,3,1,0,0,0,0,3,3,8,19,26,32,18,35,72,6,1,4,1,592
5,3,1,0,0,0,0,3,3,8,11,22,26,28,32,60,4,1,4,1,571
2,2,2,1,1,1,1,2,1,2,30,34,24,26,26,72,1,0,3,0,462
5,3,1,0,0,0,0,3,3,8,26,25,30,33,33,75,4,1,5,1,619
2,5,2,1,1,1,1,2,1,9,17,29,31,24,37,62,8,0,3,0,587
6,5,2,1,1,1,1,4,1,3,30,37,30,23,35,22,2,0,2,0,527
5,3,1,0,0,0,0,3,3,7,22,20,27,30,30,67,4,1,5,1,591
5,3,1,0,0,0,0,3,3,7,21,29,29,31,20,67,4,1,5,1,594
3,4,1,0,0,1,0,4,2,5,16,29,37,25,27,62,7,1,6,0,583
4,3,1,0,0,0,0,3,2,8,22,25,31,32,18,63,6,1,4,1,578
5,3,1,0,0,0,0,3,3,7,24,30,24,27,30,23,5,1,5,1,558
5,3,1,0,0,0,0,3,3,7,25,26,32,34,23,64,5,1,5,1,597
4,3,1,0,0,0,0,3,3,8,34,34,22,29,25,63,4,1,4,1,594
3,4,1,0,0,0,0,4,2,6,29,31,22,29,31,40,7,1,6,0,559
2,2,3,1,1,1,2,2,4,0,20,22,29,20,36,28,1,0,3,0,436
4,3,1,0,0,0,0,3,3,8,16,23,27,29,28,61,6,1,4,1,590
2,2,2,1,1,1,2,2,1,2,29,18,30,37,33,31,1,0,3,0,442
5,3,1,0,0,0,0,3,3,7,27,17,32,21,26,59,5,1,5,1,577
2,5,2,1,1,1,1,2,1,3,32,25,15,29,29,48,8,0,3,0,499
5,3,1,0,0,0,0,3,3,7,19,26,20,31,18,54,4,1,5,1,565
5,3,1,0,0,0,0,3,3,8,20,30,28,22,32,49,4,1,5,1,574
5,3,1,0,0,0,0,3,3,7,29,21,19,25,34,38,5,1,5,1,556
5,3,1,0,0,0,0,3,3,7,17,21,29,30,31,74,5,1,5,1,594
5,3,1,0,0,0,0,3,3,7,19,35,38,31,30,67,5,1,5,1,612
5,3,1,0,0,0,0,3,3,7,24,29,19,22,31,37,5,1,5,1,560
5,3,1,0,0,0,0,3,3,7,21,24,23,27,29,64,4,1,5,1,577
6,5,2,1,1,1,1,4,1,3,26,29,27,18,27,62,2,0,2,0,535
5,3,1,0,0,0,0,3,3,7,21,20,18,27,30,34,5,1,5,1,556
4,3,1,0,0,0,0,3,3,8,18,23,36,28,24,57,6,1,4,1,586
2,2,2,1,1,1,1,2,1,2,24,24,35,37,36,46,1,0,3,0,450
5,3,1,0,0,0,0,3,3,7,17,23,25,27,29,44,5,1,5,1,559
5,3,1,0,0,0,0,3,3,8,20,34,28,28,31,22,4,1,4,1,556
4,3,1,0,0,0,0,3,3,8,30,35,32,31,31,23,6,1,4,1,588
3,4,1,0,0,0,0,3,2,6,32,21,30,15,28,20,3,1,6,0,498
2,2,2,1,1,1,2,2,1,2,31,28,28,22,37,32,1,0,3,0,435
4,4,1,0,0,0,0,3,2,6,25,20,22,29,39,73,3,1,4,1,574
6,5,1,0,0,1,0,4,2,5,19,33,24,23,36,25,0,0,2,0,538
3,4,1,0,0,1,0,4,2,6,21,20,15,22,29,57,7,1,6,0,559
5,3,1,0,0,0,0,3,3,7,24,27,19,33,36,59,4,1,5,1,593
4,4,1,0,0,0,0,3,2,6,25,26,25,21,39,75,3,1,4,1,563
5,3,1,0,0,0,0,3,3,7,19,26,27,26,21,81,5,1,5,1,582
6,5,1,0,1,1,0,4,1,4,17,20,33,30,33,54,0,0,2,0,529
5,3,1,0,0,0,0,3,3,7,19,17,15,16,33,37,4,1,5,1,537
2,5,2,1,1,1,1,2,1,3,16,36,30,36,26,17,2,0,3,0,453
4,4,1,0,0,0,0,3,2,6,28,28,23,23,20,58,3,1,4,1,537
5,3,1,0,0,0,0,3,3,7,15,27,34,32,37,58,4,1,5,1,594
6,5,2,1,1,1,1,4,1,4,22,18,22,30,31,66,2,0,2,0,551
5,3,1,0,0,0,0,3,3,7,13,33,32,35,28,76,5,1,5,1,612
5,3,1,0,0,0,0,3,3,7,31,26,31,24,29,62,5,1,5,1,600
3,4,1,0,0,0,0,4,2,6,22,24,32,35,29,65,3,1,6,0,576
2,5,2,1,1,1,1,4,1,3,25,20,22,22,29,71,2,0,2,0,507
4,3,1,0,0,0,0,3,2,8,26,25,35,24,35,43,6,1,4,1,570
4,4,1,0,0,0,0,3,2,6,23,27,32,33,28,44,3,1,4,1,551
5,3,1,0,0,0,0,3,3,7,24,24,25,30,21,38,4,1,5,1,556
3,5,1,0,0,1,0,4,2,5,28,15,31,26,30,68,0,1,6,0,549
4,4,1,0,0,0,0,3,2,6,25,25,22,27,35,33,3,1,4,1,533
5,3,1,0,0,0,0,3,3,7,14,18,40,24,20,19,5,1,5,1,529
6,5,2,1,1,1,1,4,1,3,27,24,19,29,29,43,2,0,2,0,523
5,3,1,0,0,0,0,3,3,7,13,30,29,33,28,53,4,1,5,1,577
4,4,1,0,0,0,0,3,2,6,21,24,29,24,31,31,3,1,4,1,522
4,3,1,0,0,0,0,3,3,8,17,23,15,25,30,47,4,1,4,1,532
5,3,1,0,0,0,0,3,3,7,10,27,18,22,22,61,5,1,5,1,552
2,5,2,1,1,1,1,2,1,3,28,19,19,31,29,44,2,0,3,0,453
3,4,1,0,0,1,0,4,2,6,33,26,22,29,24,65,7,1,6,0,591
2,5,2,1,1,1,1,4,1,3,17,32,8,22,29,35,2,0,2,0,452
5,3,1,0,0,0,0,3,3,7,33,34,25,26,26,72,5,1,5,1,608
3,4,1,0,0,1,0,4,2,5,25,25,21,30,30,27,7,1,6,0,544
3,4,1,0,0,0,0,4,2,6,29,27,24,29,32,61,7,1,6,0,599
2,2,3,1,1,1,2,2,4,0,25,33,19,20,23,49,1,0,3,0,445
3,4,1,0,0,0,0,4,2,6,21,23,26,35,26,25,3,1,6,0,527
5,3,1,0,0,0,0,3,3,8,23,31,29,29,25,53,4,1,4,1,578
2,2,3,1,1,1,2,2,4,2,17,22,39,34,30,67,1,0,3,0,504
2,5,2,1,1,1,1,4,1,3,26,28,28,23,30,36,2,0,2,0,483
4,3,1,0,0,0,0,3,3,8,29,34,28,28,24,28,6,1,4,1,567
4,4,1,0,0,0,0,3,2,6,17,38,28,36,22,73,3,1,4,1,579
6,5,1,0,1,1,0,4,2,4,11,21,26,20,22,63,0,0,2,0,503
5,3,1,0,0,0,0,3,3,7,30,19,22,30,28,54,4,1,5,1,576
6,5,2,1,1,1,1,4,1,4,30,21,27,30,29,26,2,0,2,0,521
6,5,2,1,1,1,1,4,1,3,10,23,19,27,31,74,2,0,2,0,533
4,3,1,0,0,0,0,3,3,8,26,25,31,31,23,32,6,1,4,1,572
2,2,2,1,1,1,1,2,1,2,16,19,20,32,31,69,1,0,3,0,431
5,3,1,0,0,0,0,3,3,7,22,29,27,25,35,32,5,1,5,1,569
6,5,2,1,1,1,1,4,1,4,19,21,33,24,30,74,2,0,2,0,553
4,4,1,0,0,0,0,3,2,6,12,25,24,36,29,63,3,1,4,1,548
5,3,1,0,0,0,0,3,3,8,21,28,13,27,33,53,4,1,4,1,576
3,4,1,0,0,1,0,4,2,6,30,17,30,19,22,32,7,1,6,0,540
4,3,1,0,0,0,0,3,3,8,28,25,10,20,27,75,4,1,4,1,576
3,4,1,0,0,1,0,4,2,5,25,35,31,23,25,67,7,1,6,0,574
2,2,2,1,1,1,1,2,1,2,27,23,28,27,32,63,1,0,3,0,456
3,4,1,0,0,0,0,3,2,6,29,21,15,25,33,74,3,1,6,0,542
3,4,1,0,0,1,0,4,2,6,18,22,18,28,35,21,7,1,6,0,537
4,3,1,0,0,0,0,3,3,8,21,30,12,28,30,60,6,1,4,1,570
6,5,2,0,1,1,1,4,1,4,21,32,14,37,33,80,2,0,2,0,591
2,5,2,1,1,1,1,2,1,3,24,24,31,28,35,58,8,0,3,0,527
